method,split,task,regime,seed,episodes,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,4,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.833333,0.0,0.166667,0.0,0.666667,0.333333,0.0,0.333333,0.0,0.166667,0.812937,0.087509,0.0,-0.195812
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,5,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.833333,0.166667,0.0,0.825911,0.085383,0.5,-0.230292
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,6,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.5,0.5,0.333333,0.0,0.0,0.0,0.0,0.666667,0.166667,0.0,0.82383,0.084983,0.5,-0.073302
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,7,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.5,0.333333,0.166667,0.816212,0.084596,0.5,-0.259371
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,8,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,0.166667,0.0,0.823025,0.086612,0.333333,0.332514
flat_behavior_clone,nominal,deformable_sorting,mid_level_subgoal_corruption,9,6,0.226169,0.421546,0.159159,0.260216,0.25116,0.08211,0.14672,0.201802,0.5,0.166667,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.333333,0.333333,0.813405,0.08732,0.5,-0.141362
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,0,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.5,0.5,0.0,0.0,0.0,0.0,0.166667,0.5,0.0,0.166667,0.845231,0.09032,0.333333,0.128609
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,1,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.333333,0.854506,0.093231,0.833333,-0.713423
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,2,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.843978,0.092215,0.5,0.326466
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,3,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.333333,0.0,0.166667,0.0,0.166667,0.0,0.0,0.833333,0.166667,0.333333,0.847965,0.093971,0.5,-0.332566
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,4,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.846687,0.090483,0.166666,0.392558
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,5,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.333333,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.846267,0.089773,0.5,-0.179826
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,6,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.841551,0.090594,0.666667,0.090269
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,7,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,0.851899,0.092383,0.333333,0.312177
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,8,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.166667,0.333333,0.666667,0.0,0.333333,0.333333,0.0,0.333333,0.666667,0.166667,0.842629,0.092212,0.833333,-0.942012
flat_behavior_clone,nominal,deformable_sorting,high_level_task_state_drift,9,6,0.167168,0.271663,0.385333,0.331184,0.28392,0.10143,0.17816,0.24061,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.5,0.0,0.849998,0.090179,0.666667,-0.515714
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,0,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.666667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.927466,0.10167,0.333333,-0.125479
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,1,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.666667,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.930606,0.106317,0.166666,-0.242957
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,2,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.333333,0.0,0.5,0.0,0.166667,0.166667,0.0,0.666667,0.333333,0.0,0.919993,0.105865,0.666667,-0.650935
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,3,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.333333,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.921442,0.102219,0.666667,-0.611346
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,4,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.0,0.5,0.333333,0.166667,0.9258,0.107718,0.666666,-0.456563
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,5,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.5,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.166667,0.0,0.939142,0.104323,0.333333,-0.378492
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,6,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.5,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.166667,0.923861,0.108002,0.5,-0.427147
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,7,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.5,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.92821,0.104678,0.5,-0.31299
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,8,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.5,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.5,0.0,0.333333,0.925199,0.108252,0.333333,-0.357021
flat_behavior_clone,nominal,deformable_sorting,cross_level_cascade,9,6,0.403171,0.374707,0.309942,0.555916,0.3822,0.13041,0.22008,0.302702,0.666667,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.166667,0.926154,0.105454,0.333333,0.060235
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,0,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.799532,0.098811,0.333333,0.392161
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,1,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.794369,0.10128,0.5,-0.043814
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,2,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.793755,0.098533,0.333333,-0.148342
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,3,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.666667,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.799041,0.099707,0.333333,0.139324
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,4,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.5,0.0,0.0,0.789066,0.099527,0.333333,0.170402
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,5,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.803438,0.099692,0.666667,-0.170123
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,6,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.166667,0.333333,0.5,0.166667,0.5,0.0,0.333333,0.666667,0.333333,0.166667,0.800844,0.099645,0.833333,-0.973423
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,7,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.666667,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.800912,0.097932,0.333333,0.021371
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,8,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.796839,0.099126,0.666667,0.184179
flat_behavior_clone,nominal,deformable_sorting,false_halt_pressure,9,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232,0.5,0.333333,0.333333,0.166667,0.333333,0.0,0.333333,0.5,0.5,0.333333,0.798799,0.09875,0.333333,-0.364399
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,0,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.5,0.0,0.166667,0.0,0.0,0.5,0.0,0.333333,0.333333,0.0,0.898362,0.097094,0.5,-0.393872
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,1,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.333333,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.885364,0.097984,0.666667,-0.219623
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,2,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.884095,0.094507,0.5,0.0165
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,3,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.666667,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.892126,0.098886,0.166666,-0.111142
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,4,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.666667,0.5,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.166667,0.887685,0.101346,0.333333,0.101783
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,5,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.5,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.89653,0.095406,0.5,-0.267647
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,6,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.833333,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.876152,0.096054,0.0,0.222654
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,7,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.666667,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.166667,0.333333,0.887347,0.09757,0.166666,0.165799
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,8,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.5,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.878655,0.095312,0.5,-0.20897
flat_behavior_clone,nominal,deformable_sorting,delayed_failure_observation,9,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.883085,0.099074,0.5,-0.146224
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,0,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.833333,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.916146,0.098366,0.166667,0.407704
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,1,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.333333,0.166667,0.666667,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.909488,0.103829,0.5,-0.657801
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,2,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.5,0.0,0.666667,0.90899,0.098741,0.333333,0.165009
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,3,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.5,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.5,0.333333,0.0,0.9233,0.099222,0.0,-0.463367
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,4,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.5,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.914329,0.09748,0.5,-0.363304
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,5,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.5,0.0,0.166667,0.910354,0.099747,0.666667,-0.383763
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,6,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.666667,0.0,0.166667,0.166667,0.5,0.166667,0.0,0.5,0.0,0.333333,0.910457,0.101931,0.333333,-0.285285
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,7,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.666667,0.0,0.5,0.166667,0.166667,0.0,0.0,0.5,0.5,0.166667,0.914742,0.100305,0.166666,-0.136088
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,8,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.5,0.0,0.0,0.912247,0.102305,0.666667,-0.534566
flat_behavior_clone,nominal,deformable_sorting,recovery_budget_exhaustion,9,6,0.334337,0.309133,0.251304,0.41398,0.51324,0.14973,0.28296,0.256133,0.5,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.914773,0.09983,0.5,0.040945
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,0,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.166667,0.0,0.333333,0.5,0.0,0.333333,0.0,0.333333,0.0,0.0,0.961535,0.110381,0.833333,-0.958779
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,1,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.333333,0.0,0.5,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.956698,0.114984,0.5,-0.52847
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,2,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.333333,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.666667,0.166667,0.166667,0.965932,0.110771,0.666667,-0.752426
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,3,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.166667,0.0,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.963524,0.112331,0.666666,-0.569213
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,4,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.958791,0.110023,0.5,-0.438366
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,5,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.5,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.0,0.0,0.959682,0.114981,0.5,-0.653887
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,6,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.966579,0.115887,1.0,-0.800092
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,7,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.833333,0.166667,0.166667,0.953573,0.111321,0.666666,-0.877406
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,8,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.333333,0.166667,0.5,0.0,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.943252,0.112182,0.666667,-0.551863
flat_behavior_clone,nominal,deformable_sorting,compositional_failure_chain,9,6,0.432671,0.40281,0.343449,0.567744,0.46956,0.18837,0.33536,0.325987,0.833333,0.333333,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.9611,0.11327,0.0,0.042718
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,0,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.5,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.666667,0.166667,0.333333,0.780183,0.079035,0.0,-0.713548
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,1,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.774466,0.077446,0.5,0.109546
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,2,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.779596,0.074779,0.333333,0.355708
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,3,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.833333,0.5,0.166667,0.0,0.333333,0.166667,0.333333,0.5,0.0,0.333333,0.776912,0.07913,0.166667,-0.025598
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,4,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.5,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.5,0.0,0.0,0.767546,0.076173,0.5,-0.301384
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,5,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.333333,0.5,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.785218,0.077548,0.666667,-0.286634
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,6,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.5,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.333333,0.776821,0.07933,0.5,-0.057268
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,7,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.5,0.166667,0.166667,0.781101,0.076541,0.833333,-0.247977
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,8,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.771563,0.075528,0.333334,-0.115394
flat_behavior_clone,nominal,mobile_manip_recovery,low_level_skill_anomaly,9,6,0.474404,0.12772,0.081504,0.141936,0.18564,0.05292,0.11528,0.221794,0.333333,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.773873,0.076739,0.5,-0.184481
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,0,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.826092,0.085898,0.5,-0.083358
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,1,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.666667,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.805874,0.085723,0.333333,0.212986
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,2,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.666667,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.666667,0.166667,0.333333,0.813195,0.086961,0.333333,-0.427137
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,3,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,1.0,0.0,0.5,0.0,0.166667,0.166667,0.0,0.5,0.166667,0.666667,0.819306,0.08563,0.0,0.124447
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,4,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.5,0.0,0.166667,0.831615,0.086614,0.833333,-0.323355
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,5,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.333333,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.166667,0.333333,0.818622,0.086265,0.666667,-0.392842
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,6,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.5,0.820657,0.084901,0.5,0.004816
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,7,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.5,0.333333,0.0,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.820902,0.082183,0.5,0.101832
flat_behavior_clone,nominal,mobile_manip_recovery,mid_level_subgoal_corruption,8,6,0.237202,0.442109,0.172064,0.260216,0.25116,0.07497,0.14672,0.250723,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.0,1.0,0.666667,0.166667,0.829007,0.083002,0.666667,-0.521868
